803;"3BAIF";"HB";"COPR";"B1.15HW";3;3;;
803;"3BAIF";"HB";"COPR";"B1.15HW";3;4;;
803;"3BAIF";"HB";"COPR";"B1.15HW";3;5;;
803;"3BAIF";"SCM";"COPR";"B3.07MF";3;3;;
803;"3BAIF";"SCM";"COPR";"B3.07MF";3;4;;
803;"3BAIF";"SCM";"COPR";"B3.07MF";3;5;;
805;"3BAIF";"BAM";"DBI1";"B5.10";1;12;;
806;"3BAIF";"BAM";"DBI1";"B5.10";1;13;;
806;"3BAIF";"BAM";"DBI1";"B5.10";1;14;;
806;"3BAIF";"KOR";"DBI1";"B5.10";1;13;;
806;"3BAIF";"KOR";"DBI1";"B5.10";1;14;;
808;"3BAIF";"WES";"POS1";"B3.10MF";3;7;;
808;"3BAIF";"WES";"POS1";"B3.10MF";3;8;;
808;"3BAIF";"WES";"POS1";"B3.08MF";4;9;;
808;"3BAIF";"MOH";"POS1";"B3.10MF";3;7;;
808;"3BAIF";"MOH";"POS1";"B3.10MF";3;8;;
808;"3BAIF";"MOH";"POS1";"B3.08MF";4;9;;
809;"5AHBGM";"BV";"BESP";"CU.28";1;8;;
809;"5AHBGM";"BV";"BESP";"CU.28";1;9;;
809;"5AHBGM";"MUE";"BESP";"CU.28";1;8;;
809;"5AHBGM";"MUE";"BESP";"CU.28";1;9;;
810;"3BAIF";"MAY";"PRE";"A2.20";3;9;;
810;"3BAIF";"MAY";"PRE";"A2.20";3;10;;
812;"3BAIF";"SW";"AM";"AH.26";2;8;;
812;"3BAIF";"SW";"AM";"AH.26";2;9;;
812;"3BAIF";"SW";"AM";"C3.11";4;7;;
812;"3BAIF";"SW";"AM";"C3.11";4;8;;
814;"4AHWIT";"GRM";"UFW1";"A1.06";5;4;;
815;"4AHWIT";"SO";"E1x";"A1.14";1;1;;
815;"4AHWIT";"SO";"E1x";"A1.15";2;5;;
816;"3AHBGM";"GRM";"E1";"C2.09";2;1;;
816;"3AHBGM";"GRM";"E1";"C2.07";4;4;;
817;"1AFITN";"EN";"SYTx";"B4.14MF";3;5;;
817;"1AFITN";"EN";"SYTx";"B4.14MF";3;6;;
817;"1AFITN";"DM";"SYTy";"C2.14";3;5;;
817;"1AFITN";"DM";"SYTy";"C2.14";3;6;;
819;"2BHBGM";"BV";"BESP";"CU.27";2;3;;
819;"2BHBGM";"BV";"BESP";"CU.27";2;4;;
819;"2BHBGM";"MST";"BESP";"CU.27";2;3;;
819;"2BHBGM";"MST";"BESP";"CU.27";2;4;;
3765;"3BHBGM";"ZEP";"MGIN";"C2.08";3;7;;
3765;"3BHBGM";"ZEP";"MGIN";"C2.08";3;8;;
821;"5AHMNG";"LUP";"MEP_3";"A3.14";2;7;;
821;"5AHMNG";"LUP";"MEP_3";"A3.14";2;8;;
821;"5AHMNG";"LUP";"MEP_3";"A3.14";2;9;;
821;"5AHMNG";"HAG";"MEP_3";"A3.14";2;7;;
821;"5AHMNG";"HAG";"MEP_3";"A3.14";2;8;;
821;"5AHMNG";"HAG";"MEP_3";"A3.14";2;9;;
4358;"3BHBGM";"BV";"BESP";"CU.28";1;1;;
4358;"3BHBGM";"BV";"BESP";"CU.28";1;2;;
4358;"3BHBGM";"ALS";"BESP";"CU.28";1;1;;
4358;"3BHBGM";"ALS";"BESP";"CU.28";1;2;;
4025;"3BHBGM";"LEE";"BESP";"CU.28";1;1;;
4025;"3BHBGM";"LEE";"BESP";"CU.28";1;2;;
4025;"3BHBGM";"ALS";"BESP";"CU.28";1;1;;
4025;"3BHBGM";"ALS";"BESP";"CU.28";1;2;;
823;"5AHMNG";"MAU";"MTIN";"A3.14";4;1;;
823;"5AHMNG";"MAU";"MTIN";"A3.14";4;2;;
823;"5AHMNG";"MEA";"MTIN";"A3.14";4;1;;
823;"5AHMNG";"MEA";"MTIN";"A3.14";4;2;;
824;"5AHMNG";"KDC";"BESP";"CU.27";1;1;;
824;"5AHMNG";"KDC";"BESP";"CU.27";1;2;;
824;"5AHMNG";"MST";"BESP";"CU.27";1;1;;
824;"5AHMNG";"MST";"BESP";"CU.27";1;2;;
825;"5AHMNG";"KSR";"MP3";"A3.14";2;3;;
825;"5AHMNG";"KSR";"MP3";"A3.14";2;4;;
825;"5AHMNG";"KSR";"MP3";"A3.14";2;5;;
825;"5AHMNG";"MEA";"MP3";"A3.14";2;3;;
825;"5AHMNG";"MEA";"MP3";"A3.14";2;4;;
825;"5AHMNG";"MEA";"MP3";"A3.14";2;5;;
828;"5AHMNG";"MEA";"MTIN";"A3.14";2;10;;
828;"5AHMNG";"MEA";"MTIN";"A3.14";2;11;;
828;"5AHMNG";"HAV";"MTIN";"A3.14";2;10;;
828;"5AHMNG";"HAV";"MTIN";"A3.14";2;11;;
3964;"5AHKUI";"KAS";"FSM";"A2.13";3;2;;
3964;"5AHKUI";"KAS";"FSM";"A2.13";3;3;;
829;"3AHMNA";"BIN";"MPJ";"A3.05";3;6;;
829;"3AHMNA";"BIN";"MPJ";"A3.05";3;7;;
829;"3AHMNA";"BIN";"MPJ";"A3.05";3;8;;
829;"3AHMNA";"REM";"MPJ";"B2.07aL";3;6;;
829;"3AHMNA";"REM";"MPJ";"B2.07aL";3;7;;
829;"3AHMNA";"REM";"MPJ";"B2.07aL";3;8;;
3978;"5AHKUI";"KAS";"AM";"A2.13";2;2;;
3978;"5AHKUI";"KAS";"AM";"A2.13";3;4;;
832;"5AHMNA";"BIN";"MPJ";"A3.19";2;3;;
832;"5AHMNA";"BIN";"MPJ";"A3.19";2;4;;
832;"5AHMNA";"BIN";"MPJ";"A3.19";2;5;;
832;"5AHMNA";"REM";"MPJ";"A3.19";2;3;;
832;"5AHMNA";"REM";"MPJ";"A3.19";2;4;;
832;"5AHMNA";"REM";"MPJ";"A3.19";2;5;;
833;"3AHMNA";"LAM";"MGAN";"A3.05";1;7;;
833;"3AHMNA";"LAM";"MGAN";"A3.05";1;8;;
833;"3AHMNA";"LAM";"MGAN";"A3.05";1;9;;
833;"3AHMNA";"LAM";"MGAN";"A3.05";1;10;;
833;"3AHMNA";"LAM";"MGAN";"A3.05";1;11;;
833;"3AHMNA";"NOA";"MGAN";"A3.05";1;7;;
833;"3AHMNA";"NOA";"MGAN";"A3.05";1;8;;
833;"3AHMNA";"NOA";"MGAN";"A3.05";1;9;;
833;"3AHMNA";"NOA";"MGAN";"A3.05";1;10;;
833;"3AHMNA";"NOA";"MGAN";"A3.05";1;11;;
834;"5AHMNA";"KY";"AM";"A3.19";2;2;;
834;"5AHMNA";"KY";"AM";"A3.19";5;1;;
835;"2AHMNA";"FER";"MGAN";"A3.13";4;8;;
835;"2AHMNA";"FER";"MGAN";"A3.13";4;9;;
838;"5AHMNG";"FM";"AM";"A3.12";1;5;;
838;"5AHMNG";"FM";"AM";"A3.14";3;3;;
839;"5AHKUI";"HOH";"DKO2";"A2.13";4;3;;
839;"5AHKUI";"HOH";"DKO2";"A2.13";4;4;;
839;"5AHKUI";"HOH";"DKO2";"A2.13";5;3;;
840;"3BHBGM";"RRN";"BMSVx";"C2.08";4;6;;
840;"3BHBGM";"BW";"BMSVy";"C2.08";4;6;;
841;"3AHMNG";"KOP";"MPJ";"B5.10";2;6;;
841;"3AHMNG";"KOP";"MPJ";"B5.10";2;7;;
841;"3AHMNG";"KOP";"MPJ";"B5.10";2;8;;
841;"3AHMNG";"MAU";"MPJ";"B5.10";2;6;;
841;"3AHMNG";"MAU";"MPJ";"B5.10";2;7;;
841;"3AHMNG";"MAU";"MPJ";"B5.10";2;8;;
842;"3BHBGM";"KUM";"AM";"C2.08";1;4;;
842;"3BHBGM";"KUM";"AM";"C2.08";1;5;;
842;"3BHBGM";"KUM";"AM";"C2.08";2;4;;
843;"5AHMNG";"ENU";"MWI2";"A3.14";3;1;;
843;"5AHMNG";"ENU";"MWI2";"A3.14";5;2;;
844;"3BHBGM";"DP";"PRE";"C2.08";2;1;;
844;"3BHBGM";"DP";"PRE";"C2.08";2;2;;
844;"3BHBGM";"DP";"PRE";"C2.08";2;3;;
844;"3BHBGM";"HOV";"PRE";;2;1;;
844;"3BHBGM";"HOV";"PRE";;2;2;;
844;"3BHBGM";"HOV";"PRE";;2;3;;
4266;"3BHBGM";"RGM";"GOM2";"C2.08";2;7;;
4266;"3BHBGM";"RGM";"GOM2";"C2.08";2;8;;
847;"3BHBGM";"ZEP";"MGIN";"C2.08";3;7;;
847;"3BHBGM";"ZEP";"MGIN";"C2.08";4;7;;
848;"3BHBGM";"OEM";"GGP";"C2.08";2;5;;
849;"3BHBGM";"BV";"BESP";"CU.28";1;1;;
849;"3BHBGM";"BV";"BESP";"CU.28";1;2;;
849;"3BHBGM";"ALS";"BESP";"CU.28";1;1;;
849;"3BHBGM";"ALS";"BESP";"CU.28";1;2;;
4173;"2AHMNA";"LAM";"MGAN";"A3.13";3;7;;
4173;"2AHMNA";"LAM";"MGAN";"A3.13";3;8;;
4173;"2AHMNA";"BEC";"MGAN";"A3.13";3;7;;
4173;"2AHMNA";"BEC";"MGAN";"A3.13";3;8;;
850;"3BHBGM";"RR";"MGT";"C2.08";3;9;;
850;"3BHBGM";"RR";"MGT";"C2.08";3;10;;
851;"3BHBGM";"DP";"MIS";"C2.08";3;1;;
4181;"2AHMNG";"GUW";"MPGD";"B5.09";4;2;;
4181;"2AHMNG";"GUW";"MPGD";"B5.09";4;3;;
4181;"2AHMNG";"NOA";"MPGD";"B5.09";4;2;;
4181;"2AHMNG";"NOA";"MPGD";"B5.09";4;3;;
4299;"4AHIF";"MOS";"NW2";"C4.08";3;6;;
853;"3BHBGM";"WW";"MGIN";"C2.08";1;7;;
853;"3BHBGM";"WW";"MGIN";"C2.08";1;8;;
853;"3BHBGM";"WW";"MGIN";"C2.08";1;9;;
853;"3BHBGM";"RR";"MGIN";"C2.08";1;7;;
853;"3BHBGM";"RR";"MGIN";"C2.08";1;8;;
853;"3BHBGM";"RR";"MGIN";"C2.08";1;9;;
4161;"1AHKUI";"UMI";"TEIN";"A2.20";2;3;;
4161;"1AHKUI";"UMI";"TEIN";"A2.20";2;4;;
4161;"1AHKUI";"VUV";"TEIN";"A2.20";2;3;;
4161;"1AHKUI";"VUV";"TEIN";"A2.20";2;4;;
854;"5AHKUI";"KAS";"AM";"A2.13";2;1;;
854;"5AHKUI";"KAS";"AM";"A2.13";3;4;;
855;"3BHIF";"LAP";"BSPKx";"CU.27";5;3;;
855;"3BHIF";"LAP";"BSPKx";"CU.27";5;4;;
855;"3BHIF";"LEE";"BSPKy";"CU.27";5;3;;
855;"3BHIF";"LEE";"BSPKy";"CU.27";5;4;;
4171;"2AHKUI";"VVL";"TEIN";"A2.14";3;8;;
4171;"2AHKUI";"VVL";"TEIN";"A2.14";3;9;;
4171;"2AHKUI";"MAT";"TEIN";"A2.14";3;8;;
4171;"2AHKUI";"MAT";"TEIN";"A2.14";3;9;;
856;"3BHBGM";"DP";"PRE";"C3.10";4;4;;
858;"1AFITN";"DM";"SYT";"C2.08";4;7;;
4267;"3BHBGM";"HOM";"NW2";"C2.08";3;2;;
861;"3BHBGM";"HL";"GOM2";"C2.08";3;3;;
864;"3BHBGM";"IR";"MIS";"C2.08";4;9;;
864;"3BHBGM";"IR";"MIS";"C2.08";4;10;;
864;"3BHBGM";"DP";"MIS";"C2.08";4;9;;
864;"3BHBGM";"DP";"MIS";"C2.08";4;10;;
868;"3AKIF";"WK";"TINF_1";"C2.14";4;12;;
868;"3AKIF";"WK";"TINF_1";"C2.14";4;13;;
868;"3AKIF";"HB";"TINF_1";"C2.14";4;12;;
868;"3AKIF";"HB";"TINF_1";"C2.14";4;13;;
874;"5AHWIT";"GRM";"E1";"AH.26";1;1;;
874;"5AHWIT";"GRM";"E1";"AH.26";4;2;;
875;"5AHWIT";"HOT";"BESP";"CU.27";3;9;;
875;"5AHWIT";"HOT";"BESP";"CU.27";3;10;;
875;"5AHWIT";"MGE";"BESP";"CU.27";3;9;;
875;"5AHWIT";"MGE";"BESP";"CU.27";3;10;;
4176;"2AHMNA";"JAD";"MPAN";"A3.13";1;1;;
4176;"2AHMNA";"JAD";"MPAN";"A3.13";1;2;;
4176;"2AHMNA";"REM";"MPAN";"A3.13";1;1;;
4176;"2AHMNA";"REM";"MPAN";"A3.13";1;2;;
4141;"1DVIF";"SEM";"E1x";"C5.09";1;5;;
4141;"1DVIF";"SEM";"E1x";"C5.09";1;6;;
4141;"1DVIF";"RUD";"E1y";"C5.09";1;5;;
4141;"1DVIF";"RUD";"E1y";"C5.09";1;6;;
4381;"5AHWIT";"BIM";"PRMN";"AH.26";3;1;;
4381;"5AHWIT";"BIM";"PRMN";"AH.26";3;2;;
877;"5AHWIT";"SPA";"PRMN";"AH.26";3;1;;
877;"5AHWIT";"SPA";"PRMN";"AH.26";3;2;;
878;"5AHWIT";"MAH";"PMM";"AH.26";2;4;;
878;"5AHWIT";"MAH";"PMM";"AH.26";2;5;;
878;"5AHWIT";"GRB";"PMM";;2;4;;
878;"5AHWIT";"GRB";"PMM";;2;5;;
4384;"5AHWIT";"SOG";"PRMN";"AH.26";3;6;;
879;"5AHWIT";"SPA";"PRMN";"AH.26";3;6;;
4142;"1DVIF";"RUC";"GINF";"C2.09";5;9;;
4142;"1DVIF";"RUC";"GINF";"C2.09";5;10;;
881;"5AHWIT";"BIG";"UFW2";"AH.26";2;3;;
886;"4AHMNA";"RT";"MPAN";"A3.14";5;8;;
886;"4AHMNA";"RT";"MPAN";"A3.14";5;9;;
886;"4AHMNA";"RT";"MPAN";"A3.14";5;10;;
886;"4AHMNA";"RT";"MPAN";"A3.14";5;11;;
886;"4AHMNA";"HAM";"MPAN";"A3.14";5;8;;
886;"4AHMNA";"HAM";"MPAN";"A3.14";5;9;;
886;"4AHMNA";"HAM";"MPAN";"A3.14";5;10;;
886;"4AHMNA";"HAM";"MPAN";"A3.14";5;11;;
4313;"5AHIF";"SZ";"POS1";"C1.07";3;1;;
4313;"5AHIF";"SZ";"POS1";"C1.07";3;2;;
3779;"3BAIF";"CES";"WIR3";"B1.08ab";5;3;;
3779;"3BAIF";"CES";"WIR3";"B1.08ab";5;4;;
3779;"3BAIF";"CES";"WIR3";"B1.08ab";5;5;;
3779;"3BAIF";"CES";"WIR3";"B1.08ab";5;6;;
900;"1DVIF";"MAY";"GINF";"B3.08MF";1;7;;
900;"1DVIF";"MAY";"GINF";"B3.08MF";1;8;;
900;"1DVIF";"EDJ";"GINF";"B3.08MF";1;7;;
900;"1DVIF";"EDJ";"GINF";"B3.08MF";1;8;;
906;"3AHMNA";"DOB";"MTAI";"A3.05";1;6;;
909;"1DVIF";"SB";"AM";"C2.10";1;9;;
909;"1DVIF";"SB";"AM";"C2.10";1;10;;
909;"1DVIF";"SB";"AM";"C3.10";2;12;;
909;"1DVIF";"SB";"AM";"C3.10";2;13;;
917;"1AHMNA";"FOJ";"MTAI";"B3.10MF";4;11;;
919;"5AHBGM";"CAM";"MGT";"C2.06";2;6;;
919;"5AHBGM";"BAR";"MGT";"C2.06";2;6;;
920;"5AKIF";"STA";"NVS1";"B3.11NW";3;13;;
920;"5AKIF";"STA";"NVS1";"B3.11NW";3;14;;
921;"4AHMNA";"GRL";"MWI2";"A3.14";5;6;;
921;"4AHMNA";"GRL";"MWI2";"A3.14";5;7;;
927;"3BAIF";"CES";"WIR3";"B1.08ab";5;5;;
927;"3BAIF";"CES";"WIR3";"B1.08ab";5;6;;
3946;"5AHIF";"BH";"NVS1";"B3.11NW";1;4;;
3945;"5AHIF";"SWH";"NVS1";"B3.11NW";1;3;;
932;"5AHKUI";"ERS";"TEIN";"A2.13";1;3;;
932;"5AHKUI";"ERS";"TEIN";"A2.13";1;4;;
932;"5AHKUI";"ERS";"TEIN";"A2.13";1;5;;
932;"5AHKUI";"MAT";"TEIN";"A2.13";1;3;;
932;"5AHKUI";"MAT";"TEIN";"A2.13";1;4;;
932;"5AHKUI";"MAT";"TEIN";"A2.13";1;5;;
936;"5AHKUI";"TOM";"DAKO";"A2.13";5;7;;
936;"5AHKUI";"TOM";"DAKO";"A2.13";5;8;;
936;"5AHKUI";"TOM";"DAKO";"A2.13";5;9;;
936;"5AHKUI";"TOM";"DAKO";"A2.13";5;10;;
936;"5AHKUI";"PRK";"DAKO";"A2.13";5;7;;
936;"5AHKUI";"PRK";"DAKO";"A2.13";5;8;;
936;"5AHKUI";"PRK";"DAKO";"A2.13";5;9;;
936;"5AHKUI";"PRK";"DAKO";"A2.13";5;10;;
937;"2AHMNA";"MUI";"NW2";"A3.13";1;6;;
937;"2AHMNA";"MUI";"NW2";"DE.03";5;3;;
937;"2AHMNA";"MUI";"NW2";"DE.03";5;4;;
939;"4AHMNA";"BIN";"MPJ";"A2.20";2;7;;
939;"4AHMNA";"BIN";"MPJ";"A2.20";2;8;;
939;"4AHMNA";"BIN";"MPJ";"A2.20";2;9;;
939;"4AHMNA";"STS";"MPJ";"B2.07aL";2;7;;
939;"4AHMNA";"STS";"MPJ";"B2.07aL";2;8;;
939;"4AHMNA";"STS";"MPJ";"B2.07aL";2;9;;
941;"4AHMNA";"LAM";"MGAN";"A3.14";1;2;;
941;"4AHMNA";"LAM";"MGAN";"A3.14";1;3;;
941;"4AHMNA";"LAM";"MGAN";"A3.14";1;4;;
941;"4AHMNA";"LAM";"MGAN";"A3.14";1;5;;
941;"4AHMNA";"BEC";"MGAN";"A3.14";1;2;;
941;"4AHMNA";"BEC";"MGAN";"A3.14";1;3;;
941;"4AHMNA";"BEC";"MGAN";"A3.14";1;4;;
941;"4AHMNA";"BEC";"MGAN";"A3.14";1;5;;
942;"4AHMNG";"MEA";"MGGD";"A3.04";4;5;;
942;"4AHMNG";"MEA";"MGGD";"A3.04";4;6;;
942;"4AHMNG";"MAU";"MGGD";"A3.04";4;5;;
942;"4AHMNG";"MAU";"MGGD";"A3.04";4;6;;
943;"4AHMNA";"BLJ";"E1x";"A3.05";4;2;;
943;"4AHMNA";"BLJ";"E1x";"AH.26";5;3;;
943;"4AHMNA";"SL";"E1y";"A1.23";4;2;;
943;"4AHMNA";"SL";"E1y";"A2.06";5;3;;
946;"4AHMNG";"GRL";"MWI2";"A3.04";5;9;;
946;"4AHMNG";"GRL";"MWI2";"A3.04";5;10;;
949;"5AHMNG";"GUW";"MTKG";"A3.19";1;3;;
949;"5AHMNG";"GUW";"MTKG";"A3.19";1;4;;
955;"5AHBGM";"PIR";"PRE";"C2.06";4;5;;
955;"5AHBGM";"DP";"PRE";"C2.06";4;5;;
4182;"2AHMNG";"HAG";"MTGI";"B5.09";4;5;;
4182;"2AHMNG";"HAG";"MTGI";"B5.09";4;6;;
4182;"2AHMNG";"WEM";"MTGI";"B5.09";4;5;;
4182;"2AHMNG";"WEM";"MTGI";"B5.09";4;6;;
968;"1AHIF";"RT";"DBI2x";"C1.17";2;1;;
968;"1AHIF";"RT";"DBI2x";"C1.17";2;2;;
968;"1AHIF";"THW";"DBI2y";"B4.17MF";2;1;;
968;"1AHIF";"THW";"DBI2y";"B4.17MF";2;2;;
970;"4AHKUI";"SL";"E1x";"A2.06";1;2;;
970;"4AHKUI";"SL";"E1x";"A2.06";2;6;;
970;"4AHKUI";"MUI";"E1y";"A2.04";1;2;;
970;"4AHKUI";"MUI";"E1y";"A2.04";2;6;;
973;"2AHMNA";"MUI";"E1x";"A3.13";3;6;;
973;"2AHMNA";"MUI";"E1x";"A3.13";5;6;;
1000;"5AKIF";"BAM";"DBI1";"C2.11";4;7;;
1000;"5AKIF";"BAM";"DBI1";"C2.11";4;8;;
1000;"5AKIF";"BAM";"DBI1";"C2.11";4;9;;
1000;"5AKIF";"MIC";"DBI1";"C2.11";4;7;;
1000;"5AKIF";"MIC";"DBI1";"C2.11";4;8;;
1000;"5AKIF";"MIC";"DBI1";"C2.11";4;9;;
1003;"2AHWIT";"BLJ";"E1x";"A1.14";3;5;;
1003;"2AHWIT";"BLJ";"E1x";"A1.14";4;6;;
1005;"1AHWIT";"SOR";"BESP";"AU.04";1;6;;
1005;"1AHWIT";"SOR";"BESP";"AU.04";1;7;;
1005;"1AHWIT";"MUE";"BESP";"AU.04";1;6;;
1005;"1AHWIT";"MUE";"BESP";"AU.04";1;7;;
1006;"5AHIF";"KEM";"NVS1";"B3.11NW";1;3;;
1006;"5AHIF";"KEM";"NVS1";"B3.11NW";1;4;;
1007;"2AHWIT";"SED";"NW2";"A1.14";1;8;;
1007;"2AHWIT";"SED";"NW2";"A1.14";2;5;;
1007;"2AHWIT";"SED";"NW2";"DE.03";4;2;;
1008;"3AKIF";"SPE";"NVS1";"C2.14";4;10;;
1008;"3AKIF";"SPE";"NVS1";"C2.14";4;11;;
1008;"3AKIF";"DOM";"NVS1";"C2.14";4;10;;
1008;"3AKIF";"DOM";"NVS1";"C2.14";4;11;;
1009;"2AFITN";"RRN";"SYTx";"B2.10HW";4;7;;
1009;"2AFITN";"RRN";"SYTx";"B2.10HW";4;8;;
1009;"2AFITN";"JB";"SYTy";"B2.11HW";4;7;;
1009;"2AFITN";"JB";"SYTy";"B2.11HW";4;8;;
1010;"1AHWIT";"REI";"RK";"A1.05";2;10;;
1010;"1AHWIT";"REI";"RK";"A1.05";3;4;;
4042;"5AHMNG";"BI";"RK";"A3.14";4;8;;
4042;"5EHIF";"BI";"RK";"A3.14";4;8;;
1011;"2AFITN";"BOB";"AM";"C2.11";3;2;;
1011;"2AFITN";"BOB";"AM";"B5.07";5;4;;
1012;"1AFITN";"ZIP";"NWG2";"C2.14";1;4;;
1014;"2DHIF";"PUH";"NW2";"C3.11";2;7;;
1014;"2DHIF";"PUH";"NW2";"DE.03";5;5;;
1014;"2DHIF";"PUH";"NW2";"DE.03";5;6;;
1015;"2DHIF";"FAL";"GGPB";"C3.11";3;7;;
1015;"2DHIF";"FAL";"GGPB";"C3.11";5;4;;
4018;"1BHIF";"STC";"CABS_4a";"B1.07HW";1;5;;
4018;"1BHIF";"STC";"CABS_4a";"B1.07HW";1;6;;
4018;"1BHIF";"PUZ";"CABS_4a";"B2.10HW";1;5;;
4018;"1BHIF";"PUZ";"CABS_4a";"B2.10HW";1;6;;
4018;"1BHIF";"HOV";"CABS_4a";"B2.11HW";1;5;;
4018;"1BHIF";"HOV";"CABS_4a";"B2.11HW";1;6;;
4287;"3BHIF";"BOM";"NW2";"C3.08";2;3;;
4049;"1EHIF";"STC";"CABS_4a";"B1.07HW";5;3;;
4049;"1EHIF";"STC";"CABS_4a";"B1.07HW";5;4;;
4049;"1EHIF";"PUZ";"CABS_4a";"B2.09HW";5;3;;
4049;"1EHIF";"PUZ";"CABS_4a";"B2.09HW";5;4;;
4049;"1EHIF";"DOM";"CABS_4a";"B2.11HW";5;3;;
4049;"1EHIF";"DOM";"CABS_4a";"B2.11HW";5;4;;
1026;"5AHWIT";"SED";"APT1";"AH.26";5;8;;
1026;"5AHWIT";"SED";"APT1";"AH.26";5;9;;
1027;"2CHIF";"PUH";"NW2";"DE.03";1;1;;
1027;"2CHIF";"PUH";"NW2";"DE.03";1;2;;
1027;"2CHIF";"PUH";"NW2";"DE.03";5;2;;
1031;"1AHWII";"COW";"MT";"A1.06";5;6;;
1031;"1AHWII";"COW";"MT";"A1.06";5;7;;
1032;"1AHWII";"REI";"RK";"A1.06";1;2;;
1032;"1AHWII";"REI";"RK";"B1.08ab";3;2;;
1033;"3AHWIT";"HAI";"RK";"A1.17";5;2;;
1034;"5AHWIT";"BI";"RK";"AH.26";2;7;;
1036;"1AHKUI";"BI";"RK";"A2.20";1;9;;
1036;"1AHKUI";"BI";"RK";"A2.20";1;10;;
1037;"1AHMNG";"BI";"RK";"A2.06";1;7;;
1037;"1AHMNG";"BI";"RK";"A2.06";1;8;;
1038;"2AHKUI";"BI";"RK";"A2.14";2;3;;
1038;"2AHKUI";"BI";"RK";"A2.14";4;2;;
1042;"1CHIF";"BRC";"Dx";"C4.14";4;6;;
1042;"1CHIF";"BRC";"Dx";"C4.14";5;6;;
1042;"1CHIF";"BRC";"Dx";"C4.14";5;7;;
1046;"1AFITN";"HAI";"RK";"A1.16";5;4;;
1048;"2AHWII";"REI";"RK";"C3.14";4;1;;
1055;"2AHBGM";"REI";"RK";"C5.08";1;7;;
1055;"2CHIF";"REI";"RK";"C5.08";1;7;;
1056;"5AHMNA";"BI";"RK";"A3.19";4;4;;
1056;"5AHMNA";"BI";"RK";"A3.19";5;2;;
4296;"3EHIF";"PK";"POS1";"C4.07";2;1;;
4296;"3EHIF";"PK";"POS1";"C4.07";2;2;;
1058;"5AHMNG";"BI";"RK";"A3.14";4;8;;
4134;"5BAIF";"PUC";"PRE";"C5.10";5;10;;
4134;"5BAIF";"PUC";"PRE";"C5.10";5;11;;
4134;"5BAIF";"WIR";"PRE";"C5.10";5;10;;
4134;"5BAIF";"WIR";"PRE";"C5.10";5;11;;
1059;"3AHMNG";"BI";"RK";"B5.10";4;10;;
1060;"4AHMNG";"BI";"RK";"A3.04";4;3;;
1061;"1BHIF";"STC";"CABS_4a";"B1.07HW";1;5;;
1061;"1BHIF";"STC";"CABS_4a";"B1.07HW";1;6;;
1061;"1BHIF";"PUZ";"CABS_4a";"B2.10HW";1;5;;
1061;"1BHIF";"PUZ";"CABS_4a";"B2.10HW";1;6;;
1061;"1BHIF";"THW";"CABS_4a";"B2.11HW";1;5;;
1061;"1BHIF";"THW";"CABS_4a";"B2.11HW";1;6;;
1062;"1EHIF";"STC";"CABS_4a";"B1.07HW";5;3;;
1062;"1EHIF";"STC";"CABS_4a";"B1.07HW";5;4;;
1062;"1EHIF";"PUZ";"CABS_4a";"B2.09HW";5;3;;
1062;"1EHIF";"PUZ";"CABS_4a";"B2.09HW";5;4;;
1062;"1EHIF";"THW";"CABS_4a";"B2.11HW";5;3;;
1062;"1EHIF";"THW";"CABS_4a";"B2.11HW";5;4;;
4133;"5BAIF";"HIK";"DBI1";"B4.15MF";3;7;;
4133;"5BAIF";"HIK";"DBI1";"B4.15MF";3;8;;
1067;"3AHKUI";"BI";"RK";"A1.23";5;7;;
1067;"3AHBGM";"BI";"RK";"A1.23";5;7;;
1069;"3EHIF";"PK";"AM";"C4.07";1;3;;
1069;"3EHIF";"PK";"AM";"C4.07";2;3;;
1069;"3EHIF";"PK";"AM";"C4.07";2;4;;
1070;"3EHIF";"OEM";"BESP";"CU.28";4;1;;
1070;"3EHIF";"OEM";"BESP";"CU.28";4;2;;
1070;"3EHIF";"KNJ";"BESP";"CU.28";4;1;;
1070;"3EHIF";"KNJ";"BESP";"CU.28";4;2;;
1071;"3AHIF";"HOT";"BESP";"AU.04";4;3;;
1071;"3AHIF";"HOT";"BESP";"AU.04";4;4;;
1071;"3AHIF";"MGE";"BESP";"AU.04";4;3;;
1071;"3AHIF";"MGE";"BESP";"AU.04";4;4;;
4294;"3EHIF";"TK";"GGPB";"C4.07";4;5;;
1073;"3EHIF";"STA";"NVS1";"C4.07";3;5;;
1074;"3EHIF";"STA";"NVS1x";"B3.11NW";2;7;;
1074;"3EHIF";"STA";"NVS1x";"B3.11NW";2;8;;
1074;"3EHIF";"PUA";"NVS1y";"B3.12NW";2;7;;
1074;"3EHIF";"PUA";"NVS1y";"B3.12NW";2;8;;
4295;"3EHIF";"KOE";"NW2";"C4.07";4;3;;
1077;"3EHIF";"SK";"PRE";"C4.07";4;4;;
1078;"3EHIF";"PUZ";"TINF_1";"C4.07";1;1;;
1078;"3EHIF";"PUZ";"TINF_1";"C4.07";1;2;;
1081;"5AHMNA";"NOA";"MGAN";"A3.19";2;8;;
1081;"5AHMNA";"NOA";"MGAN";"A3.19";2;9;;
1081;"5AHMNA";"NOA";"MGAN";"A3.19";2;10;;
1081;"5AHMNA";"BEC";"MGAN";"A3.19";2;8;;
1081;"5AHMNA";"BEC";"MGAN";"A3.19";2;9;;
